Customer ID,Date,Subtotal,State,Country
13125,11/16/2014,82.77,,Canada
13167,11/16/2014,51.03,,Canada
13168,11/16/2014,27.8,,Canada
13169,11/17/2014,110.25,,Canada
13170,11/17/2014,18.08,,Canada
9449,11/17/2014,22.6,,Canada
246,11/17/2014,78.99,,Canada
12842,11/17/2014,104.06,,Canada
13116,11/17/2014,111.19,,Canada
13171,11/17/2014,84.75,,Canada
9327,11/17/2014,119.61,,Canada
11210,11/17/2014,38.99,,Canada
12749,11/17/2014,33.11,,Canada
13172,11/17/2014,4.29,,Canada
13165,11/17/2014,76.5,,Canada
13173,11/17/2014,28.82,,Canada
7493,11/17/2014,98.65,,Canada
13174,11/17/2014,17.97,,Canada
8815,11/17/2014,81.81,,Canada
12420,11/17/2014,34.8,,Canada
12773,11/17/2014,187.47,,Canada
13175,11/17/2014,34.65,,Canada
10827,11/18/2014,63.63,,Canada
13179,11/18/2014,17.86,,Canada
10487,11/18/2014,198.37,,Canada
11063,11/18/2014,62.77,,Canada
13180,11/18/2014,66.92,,Canada
4667,11/18/2014,162.96,,Canada
13181,11/18/2014,69.5,,Canada
8144,11/18/2014,188.03,,Canada
9277,11/18/2014,40.16,,Canada
13183,11/18/2014,45.31,,Canada
8521,11/18/2014,28.25,,Canada
2720,11/18/2014,80.86,,Canada
13182,11/18/2014,151.7,,Canada
13185,11/18/2014,24.75,,Canada
13186,11/19/2014,136.5,,Canada
13187,11/19/2014,89.88,,Canada
13188,11/19/2014,49.49,,Canada
13190,11/19/2014,37.38,,Canada
13184,11/19/2014,96.56,,Canada
13048,11/19/2014,37.06,,Canada
10776,11/19/2014,110.64,,Canada
13192,11/19/2014,340.36,,Canada
9327,11/19/2014,148.14,,Canada
13194,11/19/2014,84.07,,Canada
13193,11/19/2014,24.52,,Canada
13191,11/19/2014,116.39,,Canada
12143,11/19/2014,12.77,,Canada
11135,11/19/2014,88.25,,Canada
3312,11/19/2014,85.05,,Canada
13195,11/19/2014,54.52,,Canada
6243,11/19/2014,73,,Canada
13196,11/19/2014,18.08,,Canada
13197,11/19/2014,7.35,,Canada
12512,11/19/2014,43.05,,Canada
13198,11/19/2014,40.45,,Canada
13115,11/20/2014,22.15,,Canada
582,11/20/2014,77.52,,Canada
11918,11/20/2014,63.34,,Canada
13200,11/20/2014,25.88,,Canada
6150,11/20/2014,42.38,,Canada
13201,11/20/2014,12.03,,Canada
13202,11/20/2014,40.68,,Canada
11724,11/20/2014,12.98,,Canada
4771,11/20/2014,61.02,,Canada
13203,11/20/2014,110.25,,Canada
13204,11/20/2014,68.76,,Canada
5415,11/20/2014,863.84,,Canada
13205,11/20/2014,602.27,,Canada
13206,11/21/2014,25.31,,Canada
9639,11/21/2014,886.37,,Canada
11789,11/21/2014,19.15,,Canada
13207,11/21/2014,118.31,,Canada
13208,11/21/2014,100.17,,Canada
10920,11/21/2014,72.32,,Canada
10782,11/21/2014,145.26,,Canada
11880,11/21/2014,30.24,,Canada
5190,11/21/2014,14.39,,Canada
13209,11/21/2014,109,,United States
13017,11/21/2014,67.36,,Canada
10488,11/21/2014,36.89,,Canada
11726,11/21/2014,46.94,,Canada
13210,11/21/2014,12.44,,Canada
13211,11/21/2014,66.92,,Canada
7465,11/22/2014,41.87,,Canada
13212,11/22/2014,63,,Canada
13213,11/22/2014,37.29,,Canada
13214,11/22/2014,35.93,,Canada
13215,11/22/2014,54.07,,Canada
13216,11/22/2014,27.93,,Canada
10151,11/22/2014,391.38,,Canada
12947,11/23/2014,34.44,,Canada
12922,11/23/2014,58.3,,Canada
13217,11/23/2014,24.47,,Canada
12490,11/23/2014,39.15,,Canada
13218,11/23/2014,30.34,,Canada
5246,11/23/2014,59.55,,Canada
1244,11/23/2014,50.85,,Canada
13219,11/24/2014,39.66,,Canada
13220,11/24/2014,77.82,,Canada
13221,11/24/2014,17.18,,Canada
13121,11/24/2014,35.43,,Canada
13222,11/24/2014,36.89,,Canada
10712,11/24/2014,33.97,,Canada
11708,11/24/2014,229.91,,Canada
4685,11/24/2014,32.49,,Canada
13223,11/24/2014,45.09,,Canada
13224,11/24/2014,116.97,,Canada
13225,11/24/2014,45.2,,Canada
13226,11/24/2014,40.79,,Canada
9832,11/24/2014,44.1,,Canada
13227,11/25/2014,70.14,,Canada
13228,11/25/2014,60.9,,Canada
13229,11/25/2014,4.41,,Canada
12947,11/25/2014,119.18,,Canada
13188,11/25/2014,112.21,,Canada
9762,11/25/2014,86.61,,Canada
13230,11/25/2014,139.86,,Canada
12704,11/25/2014,19.15,,Canada
13083,11/25/2014,24.99,,Canada
13233,11/25/2014,44.63,,Canada
6278,11/25/2014,384.31,,Canada
12322,11/25/2014,212.33,,Canada
13234,11/25/2014,41.45,,Canada
2872,11/25/2014,135.6,,Canada
12322,11/25/2014,174.36,,Canada
12322,11/25/2014,62.26,,Canada
6942,11/25/2014,123.67,,Canada
13236,11/25/2014,14.96,,Canada
5118,11/26/2014,63.28,,Canada
13237,11/26/2014,38.48,,Canada
13238,11/26/2014,752.69,,Canada
9780,11/26/2014,34.92,,Canada
13048,11/26/2014,27.35,,Canada
2482,11/26/2014,139.78,,Canada
13062,11/26/2014,64.98,,Canada
13239,11/26/2014,198.3,,Canada
10223,11/26/2014,135.11,,Canada
13241,11/26/2014,207.92,,Canada
13241,11/26/2014,158.26,,Canada
5421,11/26/2014,111.35,,Canada
9505,11/26/2014,95.37,,Canada
13054,11/26/2014,25.2,,Canada
13243,11/27/2014,50.17,,Canada
13244,11/27/2014,7.35,,Canada
13245,11/27/2014,4.29,,Canada
13246,11/27/2014,17.68,,Canada
13062,11/27/2014,48.14,,Canada
13247,11/27/2014,28.14,,Canada
11967,11/27/2014,22.81,,Canada
13125,11/27/2014,87.97,,Canada
9187,11/27/2014,6.67,,Canada
13248,11/27/2014,40.68,,Canada
11049,11/27/2014,126.67,,Canada
13075,11/27/2014,71.59,,Canada
13249,11/27/2014,3.41,,Canada
629,11/27/2014,34.1,,Canada
13250,11/27/2014,12.6,,Canada
13250,11/27/2014,12.6,,Canada
13252,11/27/2014,115.45,,Canada
13251,11/27/2014,76.78,,Canada
13238,11/28/2014,318.31,,Canada
10357,11/28/2014,44.52,,Canada
13253,11/28/2014,27.8,,Canada
13254,11/28/2014,8.98,,Canada
13255,11/28/2014,21.53,,Canada
13256,11/28/2014,34.13,,Canada
13257,11/28/2014,33,,Canada
13258,11/28/2014,158.43,,Canada
13259,11/29/2014,30.51,,Canada
9015,11/29/2014,83.68,,Canada
12922,11/29/2014,26.1,,Canada
13261,11/29/2014,12.45,,United States
13262,11/29/2014,30.51,,Canada
13263,11/29/2014,14.63,,Canada
11661,11/30/2014,258.77,,Canada
13265,11/30/2014,15.75,,Canada
8937,11/30/2014,40.12,,Canada
6431,11/30/2014,81.69,,Canada
246,11/30/2014,60.34,,Canada
11476,11/30/2014,30.24,,Canada
13266,12/1/2014,44.18,,Canada
13267,12/1/2014,52.19,,Canada
13268,12/1/2014,98.18,,Canada
9015,12/1/2014,69.03,,Canada
10212,12/1/2014,97.46,,Canada
10212,12/1/2014,10.11,,Canada
13269,12/1/2014,70.68,,Canada
10786,12/1/2014,241.76,,Canada
13270,12/1/2014,35.37,,Canada
12534,12/1/2014,59.01,,Canada
10721,12/1/2014,37.06,,Canada
1000,12/1/2014,153.62,,Canada
13271,12/1/2014,73.39,,Canada
13272,12/1/2014,36.86,,Canada
3785,12/1/2014,41.48,,Canada
13272,12/1/2014,18.9,,Canada
13273,12/1/2014,25.88,,Canada
13274,12/1/2014,77.18,,Canada
5612,12/1/2014,50.61,,Canada
13276,12/1/2014,36.84,,Canada
13277,12/1/2014,34.35,,Canada
13278,12/1/2014,29.44,,Canada
4685,12/1/2014,48.82,,Canada
13279,12/2/2014,13.56,,Canada
13280,12/2/2014,47.01,,Canada
13281,12/2/2014,20.2,,Canada
10015,12/2/2014,24.24,,Canada
4287,12/2/2014,62.72,,Canada
13282,12/2/2014,55.54,,Canada
13283,12/2/2014,83,,Canada
13285,12/2/2014,64.69,,Canada
13012,12/2/2014,25.78,,Canada
13243,12/2/2014,51.02,,Canada
13286,12/2/2014,69.3,,Canada
13287,12/3/2014,18.9,,Canada
13288,12/3/2014,7.67,,Canada
13289,12/3/2014,14.91,,Canada
10776,12/3/2014,52.5,,Canada
13090,12/3/2014,41.87,,Canada
13290,12/3/2014,25.99,,Canada
13291,12/3/2014,249.45,,Canada
13292,12/3/2014,45.54,,Canada
13294,12/3/2014,9.82,,Canada
13295,12/3/2014,12.88,,Canada
4049,12/3/2014,104.07,,Canada
13296,12/3/2014,20.23,,Canada
13297,12/3/2014,21.74,,Canada
13246,12/4/2014,23.17,,Canada
13246,12/4/2014,58.53,,Canada
11950,12/4/2014,37.86,,Canada
13298,12/4/2014,28.87,,Canada
4667,12/4/2014,249.56,,Canada
13299,12/4/2014,28.87,,Canada
13300,12/4/2014,28.42,,Canada
12336,12/4/2014,133.66,,Canada
13301,12/4/2014,25.26,,Canada
13134,12/4/2014,65.04,,Canada
13302,12/4/2014,7.68,,Canada
10744,12/4/2014,78.2,,Canada
13226,12/4/2014,40.79,,Canada
10179,12/4/2014,4.97,,Canada
13303,12/4/2014,9.5,,Canada
11429,12/4/2014,35.14,,Canada
13304,12/4/2014,64.47,,Canada
11084,12/4/2014,63.05,,Canada
4287,12/5/2014,37.86,,Canada
12224,12/5/2014,14.67,,Canada
12224,12/5/2014,14.58,,Canada
13305,12/5/2014,37.12,,Canada
13306,12/5/2014,286.55,,Canada
9753,12/5/2014,79.72,,Canada
13307,12/5/2014,15.91,,Canada
10373,12/5/2014,117.41,,Canada
13308,12/5/2014,33.73,,Canada
11995,12/5/2014,94.07,,Canada
13309,12/5/2014,194.98,,Canada
13310,12/5/2014,232.72,,Canada
13311,12/6/2014,15.96,,Canada
13312,12/6/2014,8.98,,Canada
13313,12/6/2014,28.25,,Canada
13314,12/7/2014,118.42,,Canada
13135,12/7/2014,83.73,,Canada
13315,12/7/2014,20.74,,Canada
13317,12/8/2014,12.83,,Canada
13318,12/8/2014,93.18,,Canada
13319,12/8/2014,71.47,,Canada
13320,12/8/2014,48.03,,Canada
9792,12/8/2014,32.32,,Canada
13321,12/8/2014,126,,Canada
13322,12/8/2014,27.12,,Canada
13323,12/8/2014,74.97,,Canada
9962,12/8/2014,67.07,,Canada
13324,12/8/2014,22.04,,Canada
6942,12/8/2014,152.96,,Canada
13214,12/9/2014,39.66,,Canada
7623,12/9/2014,51.55,,Canada
3168,12/9/2014,19.32,,Canada
12031,12/9/2014,402.9,,Canada
13326,12/9/2014,12.49,,Canada
13328,12/9/2014,145.26,,Canada
13325,12/9/2014,110.2,,Canada
13328,12/9/2014,3.5,,Canada
13076,12/9/2014,15.65,,Canada
12640,12/9/2014,188.26,,Canada
13330,12/9/2014,13.5,,United States
13331,12/9/2014,37.4,,Canada
13332,12/9/2014,36.75,,Canada
10151,12/9/2014,43.67,,Canada
3596,12/9/2014,220.35,,Canada
10075,12/9/2014,40.68,,Canada
13333,12/9/2014,30.06,,Canada
13334,12/10/2014,40.23,,Canada
13335,12/10/2014,8.31,,Canada
9948,12/10/2014,180.64,,Canada
13336,12/10/2014,60.34,,Canada
2777,12/10/2014,216.4,,Canada
13337,12/10/2014,16.39,,Canada
13338,12/10/2014,3.96,,Canada
13339,12/10/2014,17.85,,United States
13340,12/10/2014,8.14,,Canada
13341,12/10/2014,4.97,,Canada
13342,12/10/2014,63.05,,Canada
12636,12/10/2014,16.5,,Canada
2482,12/10/2014,156.17,,Canada
12636,12/10/2014,16.5,,Canada
13344,12/10/2014,129.68,,Canada
8765,12/10/2014,84.95,,Canada
10008,12/10/2014,99.49,,Canada
13345,12/10/2014,46.04,,Canada
13346,12/11/2014,13.85,,United States
13348,12/11/2014,40.95,,Canada
13347,12/11/2014,69.17,,Canada
12702,12/11/2014,24.75,,Canada
13349,12/11/2014,83.74,,Canada
13350,12/11/2014,9.35,,United States
8152,12/11/2014,12.37,,Canada
7493,12/11/2014,94.19,,Canada
13351,12/11/2014,34.5,,United States
9305,12/11/2014,513.89,,Canada
13352,12/11/2014,146.9,,Canada
12785,12/11/2014,31.13,,Canada
13353,12/12/2014,48.59,,Canada
13354,12/12/2014,3.85,,United States
13355,12/12/2014,4.95,,United States
13357,12/12/2014,38.99,,Canada
8720,12/12/2014,35.88,,Canada
5492,12/12/2014,100.29,,Canada
13358,12/12/2014,54.01,,Canada
13359,12/12/2014,100.23,,Canada
7140,12/12/2014,35.6,,Canada
13360,12/12/2014,73.13,,Canada
13361,12/13/2014,51.81,,Canada
13362,12/13/2014,5.59,,Canada
13363,12/13/2014,53.75,,United States
13364,12/13/2014,3.25,,United States
13365,12/13/2014,57.96,,Canada
10576,12/13/2014,69.3,,Canada
6553,12/13/2014,94.69,,Canada
10393,12/14/2014,29.38,,Canada
12215,12/14/2014,62.48,,Canada
13366,12/14/2014,10.4,,Canada
13367,12/14/2014,24.75,,Canada
13368,12/14/2014,24.97,,Canada
13356,12/14/2014,40.91,,Canada
8771,12/14/2014,82.21,,Canada
1282,12/14/2014,211.49,,Canada
13369,12/15/2014,28.48,,Canada
13370,12/15/2014,7.35,,Canada
13371,12/15/2014,152.1,,Canada
13372,12/15/2014,2.95,,United States
5345,12/15/2014,126.74,,Canada
13373,12/15/2014,54.47,,Canada
9305,12/15/2014,141.31,,Canada
12716,12/15/2014,114.72,,Canada
3114,12/15/2014,235.75,,Canada
13374,12/15/2014,28.48,,Canada
13376,12/16/2014,13.13,,Canada
13377,12/16/2014,40.96,,Canada
12716,12/16/2014,7.23,,Canada
13378,12/16/2014,4.97,,Canada
13379,12/16/2014,87.69,,Canada
13380,12/16/2014,80.32,,Canada
12968,12/16/2014,13,,Canada
13381,12/16/2014,23,,Canada
13382,12/17/2014,10.85,,Canada
12876,12/17/2014,20.58,,Canada
10570,12/17/2014,85.88,,Canada
13383,12/17/2014,84.75,,Canada
13384,12/17/2014,17.33,,Canada
13116,12/17/2014,72.09,,Canada
13385,12/18/2014,11.19,,Canada
11608,12/18/2014,148,,Canada
13386,12/18/2014,19.15,,Canada
12275,12/18/2014,83.62,,Canada
13387,12/18/2014,187.23,,Canada
13388,12/18/2014,92.04,,Canada
13075,12/18/2014,7.23,,Canada
13389,12/18/2014,34.65,,Canada
13390,12/18/2014,45.89,,Canada
13391,12/19/2014,42.77,,Canada
11049,12/19/2014,48.36,,Canada
8566,12/19/2014,108.37,,Canada
13392,12/19/2014,13.56,,Canada
6616,12/19/2014,56.7,,Canada
12936,12/19/2014,133.14,,Canada
13393,12/19/2014,37.29,,Canada
13394,12/19/2014,72.21,,Canada
13395,12/20/2014,35.6,,Canada
13396,12/20/2014,71.19,,Canada
13398,12/21/2014,61.02,,Canada
13399,12/21/2014,4.29,,Canada
13400,12/21/2014,27,,United States
6376,12/21/2014,253.58,,Canada
13401,12/21/2014,34.92,,Canada
13402,12/22/2014,46.88,,Canada
12997,12/22/2014,98.65,,Canada
5077,12/22/2014,46.27,,Canada
12808,12/22/2014,44.75,,Canada
5376,12/22/2014,170.07,,Canada
11967,12/22/2014,20.34,,Canada
8392,12/22/2014,165.45,,Canada
10941,12/22/2014,140.75,,Canada
9242,12/22/2014,271.3,,Canada
10393,12/23/2014,34.52,,Canada
13090,12/23/2014,13.39,,Canada
13090,12/23/2014,17.12,,Canada
4850,12/23/2014,86.99,,Canada
13095,12/23/2014,120.35,,Canada
13328,12/24/2014,67.57,,Canada
13405,12/25/2014,85.21,,Canada
13406,12/25/2014,40.95,,Canada
11572,12/26/2014,63.28,,Canada
11641,12/26/2014,26.04,,Canada
13408,12/26/2014,19.85,,Canada
13409,12/27/2014,101.48,,Canada
13410,12/28/2014,237.01,,Canada
13344,12/28/2014,78.33,,Canada
13344,12/28/2014,78.33,,Canada
13411,12/28/2014,18.98,,Canada
11679,12/28/2014,57.57,,Canada
13413,12/28/2014,55.76,,Canada
2482,12/29/2014,166.17,,Canada
13056,12/29/2014,34.75,,Canada
13415,12/29/2014,68.39,,Canada
13416,12/29/2014,91.53,,Canada
4667,12/30/2014,95.66,,Canada
13417,12/30/2014,60.38,,Canada
13418,12/30/2014,186.17,,Canada
10939,12/30/2014,23.79,,Canada
13419,12/30/2014,293.11,,Canada
7171,12/30/2014,42.83,,Canada
3208,12/30/2014,232.49,,Canada
12473,12/30/2014,30.68,,Canada
10354,12/30/2014,177.41,,Canada
13420,12/30/2014,143.79,,Canada
10340,12/30/2014,76.39,,Canada
13421,12/30/2014,61.13,,Canada
13052,12/30/2014,29.77,,Canada
13424,12/30/2014,48.72,,Canada
13425,12/31/2014,330.75,,Canada
13426,12/31/2014,25.67,,Canada
13428,12/31/2014,12.32,,Canada
12730,12/31/2014,15.71,,Canada
13430,12/31/2014,26.95,,United States
13431,1/1/2015,35.7,,Canada
13432,1/2/2015,16.78,,Canada
11956,1/2/2015,23.56,,Canada
8609,1/2/2015,101.7,,Canada
13056,1/2/2015,25.31,,Canada
13433,1/2/2015,44.86,,Canada
13434,1/2/2015,29.35,,Canada
1246,1/2/2015,27.29,,Canada
13435,1/3/2015,33.71,,Canada
13436,1/3/2015,15.59,,Canada
13437,1/3/2015,47.52,,Canada
1246,1/3/2015,6.44,,Canada
13438,1/3/2015,19.16,,Canada
13439,1/3/2015,23.79,,Canada
13440,1/4/2015,44.05,,Canada
13310,1/4/2015,173.29,,Canada
13441,1/4/2015,20.4,,Canada
13442,1/4/2015,13.05,,Canada
13443,1/4/2015,64.47,,Canada
13444,1/4/2015,30.17,,Canada
8815,1/5/2015,42.38,,Canada
13446,1/5/2015,124.13,,Canada
10726,1/5/2015,105.16,,Canada
7882,1/5/2015,40.91,,Canada
3004,1/5/2015,74.52,,Canada
13447,1/6/2015,47.46,,Canada
13448,1/6/2015,35.49,,Canada
13449,1/6/2015,76.6,,Canada
11479,1/6/2015,76.2,,Canada
13450,1/6/2015,49.74,,Canada
10529,1/6/2015,175.12,,Canada
11973,1/6/2015,38.01,,Canada
11367,1/6/2015,84.58,,Canada
13451,1/6/2015,6.78,,Canada
13142,1/6/2015,154.41,,Canada
13452,1/6/2015,272.53,,Canada
13453,1/6/2015,31.55,,Canada
13454,1/6/2015,128.82,,Canada
13455,1/6/2015,13.56,,Canada
9327,1/7/2015,121.73,,Canada
13456,1/7/2015,47.01,,Canada
13116,1/7/2015,85.34,,Canada
9305,1/7/2015,14.69,,Canada
1804,1/7/2015,106,,United States
11087,1/7/2015,54.81,,Canada
13326,1/7/2015,19.15,,Canada
13457,1/7/2015,105.94,,Canada
12561,1/7/2015,55.99,,Canada
13458,1/7/2015,42.16,,Canada
13459,1/7/2015,55.94,,Canada
13460,1/7/2015,15.96,,Canada
13461,1/7/2015,30.51,,Canada
13394,1/8/2015,112.38,,Canada
12984,1/8/2015,40.62,,Canada
13463,1/8/2015,20.4,,Canada
13056,1/8/2015,16.16,,Canada
9942,1/8/2015,67.24,,Canada
5759,1/8/2015,63.24,,Canada
11084,1/8/2015,85.82,,Canada
12714,1/8/2015,35.93,,Canada
13118,1/9/2015,88.78,,Canada
6246,1/9/2015,16.27,,Canada
13464,1/9/2015,24.13,,Canada
13391,1/9/2015,33.05,,Canada
13391,1/9/2015,21.58,,Canada
11954,1/9/2015,207.81,,Canada
7314,1/9/2015,39.32,,Canada
2487,1/9/2015,220.35,,Canada
13467,1/10/2015,213.19,,Canada
13468,1/10/2015,90.85,,Canada
13469,1/10/2015,43.31,,Canada
13471,1/10/2015,74.92,,Canada
13472,1/10/2015,58.82,,Canada
13474,1/10/2015,74.94,,Canada
13405,1/11/2015,104.33,,Canada
13473,1/11/2015,274.3,,Canada
13114,1/11/2015,37.23,,Canada
13447,1/11/2015,58.07,,Canada
13465,1/11/2015,111.39,,Canada
13475,1/11/2015,98.2,,Canada
11726,1/11/2015,52.61,,Canada
13476,1/11/2015,43.68,,Canada
13477,1/11/2015,39.1,,Canada
13478,1/12/2015,53.6,,Canada
13479,1/12/2015,20.91,,Canada
13480,1/12/2015,15.82,,Canada
9343,1/12/2015,119.44,,Canada
13481,1/12/2015,826.88,,Canada
13481,1/12/2015,7912.33,,Canada
13482,1/12/2015,174.36,,Canada
13483,1/12/2015,203.81,,Canada
13456,1/12/2015,13.73,,Canada
13440,1/12/2015,18.95,,Canada
5847,1/12/2015,57.91,,Canada
13484,1/12/2015,42.77,,Canada
13452,1/12/2015,152.88,,Canada
12650,1/12/2015,550.75,,Canada
13463,1/12/2015,24.83,,Canada
13485,1/12/2015,205.66,,Canada
13450,1/12/2015,58.92,,Canada
13486,1/12/2015,18.65,,Canada
13487,1/12/2015,9.72,,Canada
13452,1/13/2015,176.03,,Canada
13397,1/13/2015,60.12,,Canada
13489,1/13/2015,25.87,,Canada
13490,1/13/2015,37.12,,Canada
13490,1/13/2015,37.12,,Canada
13491,1/13/2015,57.18,,Canada
13492,1/13/2015,49.04,,Canada
13494,1/13/2015,31.53,,Canada
13495,1/13/2015,49.49,,Canada
9942,1/13/2015,152.1,,Canada
11452,1/13/2015,42.15,,Canada
13299,1/13/2015,30.06,,Canada
13496,1/13/2015,10.79,,Canada
3142,1/13/2015,19.27,,Canada
13463,1/13/2015,26.67,,Canada
9737,1/13/2015,79.5,,Canada
13498,1/13/2015,195.83,,Canada
6235,1/14/2015,40.34,,Canada
13499,1/14/2015,40.45,,Canada
13500,1/14/2015,20.06,,Canada
13501,1/14/2015,24.41,,Canada
13502,1/14/2015,179.17,,Canada
13488,1/15/2015,41.81,,Canada
10373,1/15/2015,95.2,,Canada
13421,1/15/2015,42.26,,Canada
13504,1/15/2015,137.24,,Canada
13000,1/15/2015,53.14,,Canada
13505,1/15/2015,43.58,,Canada
13506,1/15/2015,128.85,,Canada
11776,1/15/2015,47.15,,Canada
11776,1/15/2015,47.15,,Canada
13507,1/15/2015,219.19,,Canada
10776,1/15/2015,133.42,,Canada
13508,1/15/2015,4.46,,Canada
13509,1/15/2015,4.46,,Canada
13510,1/16/2015,225.7,,Canada
6455,1/16/2015,19.89,,Canada
13511,1/16/2015,16.39,,Canada
13512,1/16/2015,130.52,,Canada
9639,1/16/2015,610.42,,Canada
13513,1/16/2015,52.61,,Canada
13514,1/16/2015,100.38,,Canada
2612,1/16/2015,24.97,,Canada
12691,1/16/2015,33.5,,Canada
13090,1/16/2015,20.91,,Canada
9277,1/16/2015,98.43,,Canada
13515,1/16/2015,33.17,,Canada
11918,1/16/2015,46.9,,Canada
9639,1/16/2015,209.46,,Canada
4704,1/16/2015,88.46,,Canada
11202,1/16/2015,29.78,,Canada
13517,1/16/2015,133.49,,Canada
5099,1/16/2015,21.92,,Canada
13518,1/16/2015,8.82,,Canada
13029,1/16/2015,77.8,,Canada
12922,1/16/2015,25.99,,Canada
12922,1/16/2015,20.79,,Canada
12947,1/16/2015,61.53,,Canada
13520,1/17/2015,89.1,,Canada
13521,1/17/2015,33.81,,Canada
8385,1/17/2015,264.73,,Canada
13522,1/17/2015,105.15,,Canada
13498,1/17/2015,97.12,,Canada
13523,1/17/2015,17.01,,Canada
12466,1/17/2015,57.35,,Canada
13524,1/17/2015,30.35,,Canada
13525,1/17/2015,51.35,,Canada
13527,1/17/2015,339.85,,Canada
13528,1/17/2015,28.48,,Canada
13529,1/18/2015,17.63,,Canada
10393,1/18/2015,48.03,,Canada
13522,1/18/2015,42.94,,Canada
3314,1/18/2015,103.9,,Canada
11777,1/18/2015,26.78,,Canada
13531,1/18/2015,53.11,,Canada
13532,1/18/2015,177.67,,Canada
13533,1/18/2015,12.49,,Canada
12962,1/18/2015,35.49,,Canada
13534,1/18/2015,145.15,,Canada
13535,1/19/2015,147.98,,Canada
3208,1/19/2015,19.78,,Canada
10813,1/19/2015,204.42,,Canada
13536,1/19/2015,18.85,,Canada
12143,1/19/2015,12.83,,Canada
11950,1/19/2015,83.79,,Canada
13538,1/19/2015,849.76,,Canada
13539,1/19/2015,155.83,,Canada
13541,1/19/2015,102.15,,Canada
13541,1/19/2015,85.26,,Canada
11979,1/19/2015,75.71,,Canada
4702,1/19/2015,83.34,,Canada
13543,1/19/2015,23.67,,Canada
13544,1/20/2015,11.98,,Canada
13545,1/20/2015,14.13,,Canada
1898,1/20/2015,28.98,,Canada
13498,1/20/2015,97.12,,Canada
9193,1/20/2015,201.36,,Canada
13482,1/20/2015,211.17,,Canada
12094,1/20/2015,261.56,,Canada
11650,1/20/2015,341.03,,Canada
13548,1/20/2015,27.97,,Canada
13549,1/20/2015,40.68,,Canada
13552,1/21/2015,61.36,,Canada
10487,1/21/2015,245.47,,Canada
13553,1/21/2015,40.95,,Canada
8937,1/21/2015,23.33,,Canada
13547,1/21/2015,218.46,,Canada
10487,1/21/2015,10.68,,Canada
13554,1/21/2015,10.4,,Canada
13550,1/21/2015,86.67,,Canada
13556,1/21/2015,8.25,,Canada
13557,1/21/2015,168.52,,Canada
13558,1/22/2015,63.45,,Canada
13558,1/22/2015,54.18,,Canada
13527,1/22/2015,11.75,,Canada
13559,1/22/2015,114.36,,Canada
13559,1/22/2015,114.36,,Canada
13560,1/22/2015,30.29,,Canada
12023,1/22/2015,249.74,,Canada
13561,1/22/2015,107.73,,Canada
1403,1/22/2015,106.39,,Canada
10873,1/23/2015,32.32,,Canada
13563,1/23/2015,174.91,,Canada
13564,1/23/2015,24.01,,Canada
13565,1/23/2015,130.63,,Canada
7737,1/23/2015,82.55,,Canada
9515,1/23/2015,556.5,,Canada
13538,1/23/2015,524.72,,Canada
13476,1/24/2015,51.24,,Canada
11313,1/24/2015,56.05,,Canada
11982,1/25/2015,28.08,,Canada
13116,1/25/2015,124.92,,Canada
13568,1/25/2015,64.33,,Canada
13569,1/25/2015,17.63,,Canada
8199,1/25/2015,161.65,,Canada
13570,1/26/2015,67.86,,Canada
13182,1/26/2015,38.31,,Canada
13571,1/26/2015,24.57,,Canada
12780,1/26/2015,142.8,,Canada
12500,1/26/2015,119.44,,Canada
13527,1/26/2015,86.45,,Canada
9731,1/26/2015,359.36,,Canada
12151,1/26/2015,15.65,,Canada
13573,1/26/2015,16.22,,Canada
9929,1/26/2015,42.53,,Canada
13574,1/26/2015,573.42,,Canada
13575,1/26/2015,28.35,,Canada
13576,1/26/2015,163.85,,Canada
13507,1/26/2015,146.69,,Canada
13422,1/26/2015,24.35,,Canada
1403,1/26/2015,54.13,,Canada
13118,1/26/2015,185.8,,Canada
10533,1/26/2015,14.35,,Canada
1785,1/26/2015,56.7,,Canada
13579,1/26/2015,111.92,,Canada
7173,1/26/2015,28.53,,Canada
13580,1/26/2015,42.38,,Canada
12074,1/26/2015,38.48,,Canada
12409,1/27/2015,110.32,,Canada
13581,1/27/2015,80.17,,Canada
13542,1/27/2015,45.36,,Canada
13485,1/27/2015,62.88,,Canada
13582,1/27/2015,9.04,,Canada
13574,1/27/2015,377.27,,Canada
13220,1/27/2015,110.18,,Canada
13574,1/27/2015,125.95,,Canada
13583,1/27/2015,134.64,,Canada
10212,1/27/2015,29.61,,Canada
10212,1/27/2015,99.67,,Canada
13585,1/27/2015,71.09,,Canada
12320,1/27/2015,60.85,,Canada
13463,1/27/2015,13,,Canada
13586,1/27/2015,73.9,,Canada
13587,1/27/2015,85.97,,Canada
12947,1/27/2015,145.64,,Canada
13588,1/28/2015,22.09,,Canada
9878,1/28/2015,78.82,,Canada
13590,1/28/2015,50.51,,Canada
13591,1/28/2015,21.41,,Canada
8941,1/28/2015,401.92,,Canada
11779,1/28/2015,299.47,,Canada
13592,1/28/2015,85.87,,Canada
13593,1/28/2015,40.91,,Canada
13594,1/28/2015,69.21,,Canada
13116,1/28/2015,71.87,,Canada
11854,1/28/2015,45.05,,Canada
13595,1/29/2015,156.78,,Canada
7731,1/29/2015,145.11,,Canada
13292,1/29/2015,49.27,,Canada
10487,1/29/2015,45.54,,Canada
